query_uniprot,query_gene,query_complex,bait_uniprot,bait_gene,prey_uniprot,prey_gene,confidence,ipsae,ipsae_confidence,iptm,interface_plddt,contacts_pae_lt_3,contacts_pae_lt_6,analysis_version,alphafold_version,validated,experimental_validation,bait_complex,bait_organism,extraction_timestamp,id,ipsae_pae_cutoff,prey_organism,source_path
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,P07737,PFN1,Medium,,,0.68,90,1,3,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221179,105,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,P35237,SERPINB6,Medium,,,0.63,82.4,0,20,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221190,107,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q9P0N9,TBC1D7,Medium,,,0.61,83.1,0,16,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221200,106,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,P10323,ACR,Low,0.4609231363265831,Low,0.55,82.33176744186045,5,45,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221210,10724,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3/AF3_PD_analysis_v4.json
Q9NWB7,IFT57,IFT-B2,Q8IY31,IFT20,Q9NWB7,IFT57,Low,,,0.52,84.5,1,43,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221221,1638,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q9P2S5,WRAP73,Low,,,0.52,80.1,0,4,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221256,117,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q8IY31,IFT20,Low,,,0.5,85.1,0,51,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221268,111,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,O95155,UBE4B,Low,0.3292440084155462,Low,0.48,82.22901639344262,0,15,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221279,10727,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3/AF3_PD_analysis_v4.json
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q16531,DDB1,Low,,,0.47,78.1,0,13,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221289,120,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q15435,PPP1R7,Low,,,0.46,80.5,0,3,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221299,116,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,O94832,MYO1D,Low,,,0.41,77.6,0,17,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221310,122,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q96RY7,IFT140,Q9NWB7,IFT57,Low,,,0.4,78.5,0,40,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221320,848,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q96RY7_IFT140/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q96RY7,IFT140,Low,0.30780672260494574,Low,0.4,78.74860082304528,0,25,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221331,10728,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3/AF3_PD_analysis_v4.json
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q7Z3B4,NUP54,Low,0.3293504374049068,Low,0.39,80.52995098039216,0,30,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221341,10726,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3/AF3_PD_analysis_v4.json
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q53TS8,C2CD6,Low,,,0.39,72.2,0,21,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221350,129,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,O94973,AP2A2,Low,0.30131392767868903,Low,0.39,82.20936781609196,0,19,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221367,10729,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3/AF3_PD_analysis_v4.json
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q7Z4L5,TTC21B,Low,,,0.38,78.7,0,5,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221378,119,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q13435,SF3B2,Low,,,0.38,76.2,0,13,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221388,125,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q6XZF7,DNMBP,Low,,,0.37,75.1,0,7,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221399,126,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,O60645,EXOC3,Low,,,0.36,77.5,0,7,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221409,123,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q8NEB7,ACRBP,Low,,,0.36,82.1,0,19,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221419,114,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,O43615,TIMM44,Low,,,0.34,78,0,3,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221429,121,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q8TAM2,TTC8,Low,,,0.33,69.5,0,3,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221439,130,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q13402,MYO7A,Low,,,0.31,76.6,0,6,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221448,124,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q86TJ2,TADA2B,Low,,,0.3,73.3,0,11,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221458,128,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q9NWB7,IFT57,IFT-B2,Q9NWB7,IFT57,Q0VF49,KIAA2012,Low,,,0.3,73.8,0,7,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:36.221468,127,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q9NWB7_IFT57/AF3
Q8TDR0,IFT54,IFT-B2,Q8IY31,IFT20,Q8TDR0,TRAF3IP1,High,0.45246987469042255,Low,0.63,90.00600558659218,102,107,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820030,10313,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q8IY31,IFT20,High,0.38520174159651205,Low,0.61,88.61945791726106,89,107,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820059,10443,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3/AF3_PD_analysis_v4.json
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,O00299,CLIC1,High,0.6603151463733931,Medium,0.87,87.21238993710692,16,47,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820072,10441,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3/AF3_PD_analysis_v4.json
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q717R9,CYS1,Medium,0.6988242854211975,Medium,0.27,89.92110389610392,22,23,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820083,10440,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3/AF3_PD_analysis_v4.json
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q04917,YWHAH,Medium,,,0.67,84.9,0,12,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820094,1452,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q96FJ2,DYNLL2,Medium,,,0.66,89.9,0,11,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820105,1448,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P62937,PPIA,Medium,,,0.66,86.1,0,7,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820115,1451,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P62258,YWHAE,Medium,,,0.63,86.6,0,7,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820125,1449,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P31946,YWHAB,Medium,,,0.61,86.2,0,7,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820135,1450,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P31947,SFN,Medium,,,0.6,85.9,0,7,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820145,1454,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q12834,CDC20,Low,0.4673191704160787,Low,0.55,87.1968,2,19,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820155,10442,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3/AF3_PD_analysis_v4.json
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P63104,YWHAZ,Low,,,0.58,83.8,0,4,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820165,1456,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q8NCW6,GALNT11,Low,,,0.57,81,0,6,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820175,1464,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q9BQA1,WDR77,Low,,,0.57,77.7,0,4,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820185,1468,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,O60755,GALR3,Low,,,0.55,77.1,0,17,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820195,1470,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q9UQ07,MOK,Low,0.3560470262970128,Low,0.54,82.37348484848485,0,18,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820205,10445,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3/AF3_PD_analysis_v4.json
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P22674,CCNO,Low,,,0.52,82.5,0,10,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820215,1459,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P30154,PPP2R1B,Low,,,0.52,84.6,0,3,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820243,1455,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q9NZN9,AIPL1,Low,0.3213354450215914,Low,0.45,81.76077844311376,0,18,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820256,10446,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3/AF3_PD_analysis_v4.json
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P62987,UBA52,Low,,,0.44,78.1,0,5,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820266,1466,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q92845,KIFAP3,Low,,,0.44,81.8,0,20,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820276,1462,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q3SYG4,BBS9,Low,0.36278207494849807,Low,0.42,82.73779661016948,0,16,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820286,10444,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3/AF3_PD_analysis_v4.json
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P20794,MAK,Low,,,0.41,80.1,0,13,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820296,1465,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q9ULC3,RAB23,Low,,,0.41,81,0,4,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820306,1463,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P50607,TUB,Low,,,0.39,77.9,0,4,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820316,1467,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q9UPZ9,CILK1,Low,,,0.37,83.2,0,3,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820326,1457,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q8NCM8,DYNC2H1,Low,,,0.35,74.3,0,38,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820336,1473,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q99460,PSMD1,Low,,,0.34,77.2,0,4,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820346,1469,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,P11532,DMD,Low,,,0.32,77,0,4,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820356,1471,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,Q8TDR0,TRAF3IP1,Q9UI46,DNAI1,Low,,,0.31,75.1,0,6,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:37.820366,1472,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3
Q8TDR0,IFT54,IFT-B2,AF2_Q8TDR0,Q8TDR0,AF2_Q9P2H3,Q9P2H3,,,,0.752,,0,0,v3,AF2,False,,IFT-B2,Unknown,2025-10-31T13:15:37.820376,8686,10,Unknown,/emcc/au14762/AF
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q8TDR0,TRAF3IP1,High,0.45246987469042255,Low,0.63,90.00600558659218,102,107,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936386,10313,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
Q8IY31,IFT20,IFT-B2,Q8TDR0,TRAF3IP1,Q8IY31,IFT20,High,0.38520174159651205,Low,0.61,88.61945791726106,89,107,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936420,10443,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8TDR0_IFT54_MIPT3/AF3/AF3_PD_analysis_v4.json
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q7Z591,AKNA,High,0.31493381297902295,Low,0.7,83.69221153846154,43,49,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936434,10322,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q96IM9,DYDC2,High,0.3719380842210228,Low,0.44,84.97823677581864,40,55,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936445,10317,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,A8MT70,ZBBX,High,0.35024808257279466,Low,0.62,84.5643843843844,35,44,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936456,10320,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,P05787,KRT8,Medium,0.34957036573159717,Low,0.59,78.8938450502152,42,103,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936467,10321,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,P08670,VIM,Medium,,,0.59,80.2,28,112,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936477,1633,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q14093,CYLC2,Medium,0.3068190261972131,Low,0.54,89.76943396226415,21,21,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936487,10323,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q9UMX1,SUFU,Medium,0.6213019081814809,Medium,0.52,88.44377906976744,18,20,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936498,10311,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,O15042,U2SURP,Medium,0.4221614216324197,Low,0.61,90.78344370860927,9,25,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936508,10314,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q99873,PRMT1,Medium,0.500893768724629,Medium,0.62,86.67469565217391,0,42,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936518,10312,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q6ZQQ2,SPATA31D1,Low,,,0.56,85.1,6,7,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936528,1636,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q96AJ1,CLUAP1,Low,,,0.44,81.4,2,61,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936538,1637,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q9NWB7,IFT57,Low,,,0.52,84.5,1,43,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936548,1638,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,O14645,DNALI1,Low,,,0.38,82.8,1,38,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936558,1639,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q6IQ55,TTBK2,Low,,,0.59,73,0,5,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936568,1657,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q86UL8,MAGI2,Low,,,0.55,84.2,0,10,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936578,1646,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,A6NMS7,LRRC37A,Low,,,0.55,84.3,0,4,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936588,1644,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q9H799,CPLANE1,Low,,,0.55,80.4,0,8,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936598,1653,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,P54257,HAP1,Low,,,0.53,87.5,0,3,v3,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936608,1640,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3
Q8IY31,IFT20,IFT-B2,Q8IY31,IFT20,Q6V702,CFAP299,Low,0.4164617097232379,Low,0.53,83.70746397694523,0,59,v4,AF3,False,,IFT-B2,Homo sapiens,2025-10-31T13:15:40.936618,10315,10,Homo sapiens,/emcc/au14762/elo_lab/AlphaPulldown/AF3_APD/Q8IY31_IFT20/AF3/AF3_PD_analysis_v4.json
